GeneId,GeneName,Chromosome,GeneLength,IntronicLength,TranscriptCount,GeneSetId,SplicedFragments,UnsplicedFragments,AdjTPM,RawTPM,FitResiduals,LowMapQualFrags
ENSG00000154274,C4orf19,chr4,169570,165106,3,chr4_260,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000181826,RELL1,chr4,95576,91371,3,chr4_260,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000169299,PGM2,chr4,36277,32614,6,chr4_261,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000065882,TBC1D1,chr4,248091,238567,20,chr4_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250254,PTTG2,chr4,730,0,1,chr4_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251332,PSME2P4,chr4,709,0,1,chr4_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249649,MRPS33P2,chr4,321,0,1,chr4_262,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248227,LINC02513,chr4,18845,18347,1,chr4_263,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249534,LINC01258,chr4,102518,99960,3,chr4_264,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249667,LINC01259,chr4,8327,6889,2,chr4_264,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251635,LINC02278,chr4,8019,5979,2,chr4_265,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000231160,KLF3-AS1,chr4,62488,55984,26,chr4_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109787,KLF3,chr4,37320,30555,3,chr4_266,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222230,RNA5SP158,chr4,101,0,1,chr4_267,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174123,TLR10,chr4,10752,6538,8,chr4_268,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174125,TLR1,chr4,66140,61611,10,chr4_269,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174130,TLR6,chr4,33920,27072,2,chr4_269,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000197712,FAM114A1,chr4,78062,73207,6,chr4_270,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207944,MIR574,chr4,95,0,1,chr4_270,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121895,TMEM156,chr4,66178,63626,4,chr4_271,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109790,KLHL5,chr4,81818,72664,7,chr4_272,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157796,WDR19,chr4,103306,94570,18,chr4_273,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000035928,RFC1,chr4,78919,72239,16,chr4_274,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000206675,RNU6-32P,chr4,106,0,1,chr4_274,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222592,RNU6-887P,chr4,99,0,1,chr4_275,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134962,KLB,chr4,44603,38606,1,chr4_276,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000264621,MIR5591,chr4,64,0,1,chr4_276,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163682,RPL9,chr4,6344,1412,15,chr4_277,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121897,LIAS,chr4,26105,14801,22,chr4_278,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109814,UGDH,chr4,29556,25546,12,chr4_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249348,UGDH-AS1,chr4,66987,63510,2,chr4_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163683,SMIM14,chr4,92566,86047,7,chr4_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252796,RNU7-11P,chr4,61,0,1,chr4_279,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000255458,SMIM14-DT,chr4,27968,23986,9,chr4_280,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000078140,UBE2K,chr4,84683,79510,7,chr4_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000243260,RN7SL558P,chr4,298,0,1,chr4_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000180610,ZBTB12BP,chr4,1290,171,1,chr4_281,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000121892,PDS5A,chr4,155093,142923,10,chr4_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000271278,ELOCP33,chr4,1107,478,1,chr4_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252970,RNA5SP159,chr4,102,0,1,chr4_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000231707,PABPC1P1,chr4,894,305,1,chr4_282,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249064,KRT18P25,chr4,1277,0,1,chr4_283,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000078177,N4BP2,chr4,101455,91423,5,chr4_284,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200455,RNU6-1112P,chr4,98,0,1,chr4_284,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000168421,RHOH,chr4,55956,49332,17,chr4_285,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249241,LINC02265,chr4,13938,12980,1,chr4_286,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174343,CHRNA9,chr4,19884,16728,3,chr4_287,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000239010,RNU7-74P,chr4,61,0,1,chr4_288,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163694,RBM47,chr4,207608,199077,15,chr4_289,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000263642,MIR4802,chr4,79,0,1,chr4_289,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000179299,NSUN7,chr4,61259,55374,7,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248780,ARL4AP2,chr4,600,0,1,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163697,APBB2,chr4,406687,393763,29,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201736,RNA5SP160,chr4,119,0,1,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000199790,RNU6-836P,chr4,106,0,1,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207198,RNU6-1195P,chr4,103,0,1,chr4_290,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251173,UCHL1-DT,chr4,36653,35777,2,chr4_291,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000154277,UCHL1,chr4,12042,9846,12,chr4_291,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000064042,LIMCH1,chr4,340437,329621,22,chr4_292,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000239627,RPL12P20,chr4,478,0,1,chr4_292,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249081,OR5M14P,chr4,974,358,1,chr4_293,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109132,PHOX2B,chr4,4643,1800,2,chr4_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250467,PHOX2B-AS1,chr4,75826,74924,1,chr4_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200338,RNU1-49P,chr4,158,0,1,chr4_294,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249745,HMGB1P28,chr4,1796,1247,1,chr4_295,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000245870,LINC00682,chr4,10214,7005,5,chr4_296,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109133,TMEM33,chr4,25674,17221,7,chr4_297,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000182308,DCAF4L1,chr4,4709,0,1,chr4_298,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000014824,SLC30A9,chr4,99959,92780,5,chr4_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249212,ATP1B1P1,chr4,914,0,1,chr4_299,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188848,BEND4,chr4,42025,33181,2,chr4_300,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000178343,SHISA3,chr4,4999,2679,1,chr4_301,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000124406,ATP8A1,chr4,248748,237571,11,chr4_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240167,RPS7P7,chr4,570,0,1,chr4_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248283,CCNL2P1,chr4,968,0,1,chr4_302,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000260519,ATP8A1-DT,chr4,851,0,1,chr4_303,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252595,RN7SKP82,chr4,222,0,1,chr4_304,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000215203,GRXCR1,chr4,137945,136404,1,chr4_305,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248143,LINC02383,chr4,35016,34437,1,chr4_306,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000239464,RN7SL691P,chr4,300,0,1,chr4_307,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000239679,RN7SL193P,chr4,275,0,1,chr4_308,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000124399,NDUFB4P12,chr4,389,0,1,chr4_309,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251350,LINC02475,chr4,5363,2381,4,chr4_310,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000183783,KCTD8,chr4,274906,272198,2,chr4_311,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000177752,YIPF7,chr4,56468,51998,10,chr4_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151806,GUF1,chr4,22508,18062,4,chr4_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163281,GNPDA2,chr4,44388,37180,7,chr4_312,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248987,PRDX4P1,chr4,946,374,1,chr4_313,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248320,THAP12P9,chr4,2775,417,1,chr4_314,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200720,RNU6-931P,chr4,106,0,1,chr4_315,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222257,RN7SKP199,chr4,304,0,1,chr4_316,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163285,GABRG1,chr4,88285,81536,1,chr4_317,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000151834,GABRA2,chr4,231682,214800,16,chr4_318,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252243,RNU6-412P,chr4,105,0,1,chr4_319,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249936,RAC1P2,chr4,578,0,1,chr4_320,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000170516,COX7B2,chr4,174418,173606,4,chr4_321,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109158,GABRA4,chr4,74681,63385,5,chr4_322,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163288,GABRB1,chr4,432724,429783,5,chr4_323,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000169019,COMMD8,chr4,12915,11162,2,chr4_324,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145246,ATP10D,chr4,108211,100258,7,chr4_325,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145244,CORIN,chr4,244107,234045,11,chr4_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000277388,MIR8053,chr4,74,0,1,chr4_326,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000170448,NFXL1,chr4,67434,62964,8,chr4_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163293,NIPAL1,chr4,126031,120056,6,chr4_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000198515,CNGA1,chr4,80704,77127,7,chr4_327,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000074966,TXK,chr4,67857,64406,6,chr4_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200269,RNU6-838P,chr4,107,0,1,chr4_328,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000135605,TEC,chr4,134055,130070,5,chr4_329,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109171,SLAIN2,chr4,84672,78376,5,chr4_330,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145248,SLC10A4,chr4,6183,3635,2,chr4_331,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000182223,ZAR1,chr4,4137,2681,1,chr4_332,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000075539,FRYL,chr4,282965,264872,21,chr4_333,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251722,RNU5E-3P,chr4,67,0,1,chr4_333,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109180,OCIAD1,chr4,56605,51903,28,chr4_334,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248256,OCIAD1-AS1,chr4,8195,7932,1,chr4_334,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145247,OCIAD2,chr4,21918,19442,10,chr4_335,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252913,RNU6-158P,chr4,99,0,1,chr4_336,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109182,CWH43,chr4,75806,72713,5,chr4_337,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000225455,TPI1P4,chr4,472,0,1,chr4_337,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250016,SNX18P23,chr4,676,0,1,chr4_338,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000268736,MTCO3P39,chr4,517,0,1,chr4_339,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248946,MTND3P22,chr4,314,73,1,chr4_340,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251056,ANKRD20A17P,chr4,3877,2550,1,chr4_341,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000268391,MTCO3P42,chr4,517,0,1,chr4_342,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251539,SNX18P24,chr4,670,0,1,chr4_343,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249337,SNX18P25,chr4,757,0,1,chr4_344,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109184,DCUN1D4,chr4,73837,66233,22,chr4_345,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250473,DUTP7,chr4,485,0,1,chr4_345,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000188993,LRRC66,chr4,26711,23279,2,chr4_346,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163069,SGCB,chr4,17593,13242,3,chr4_347,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251040,LINC02480,chr4,2149,1540,1,chr4_348,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163071,SPATA18,chr4,45995,41033,10,chr4_349,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000199924,RNU6-1252P,chr4,103,0,1,chr4_350,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109189,USP46,chr4,68341,59460,9,chr4_351,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248866,USP46-DT,chr4,2262,1216,1,chr4_352,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000226950,DANCR,chr4,11298,1122,14,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250302,LINC01618,chr4,154427,149399,4,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000264585,MIR4449,chr4,65,0,1,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000212588,SNORA26,chr4,121,0,1,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000226887,ERVMER34-1,chr4,28968,24951,3,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128045,RASL11B,chr4,4518,2078,3,chr4_353,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000184178,SCFD2,chr4,493084,489926,3,chr4_354,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000207385,RNU6-310P,chr4,106,0,1,chr4_354,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145216,FIP1L1,chr4,86813,73818,66,chr4_355,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000072201,LNX1,chr4,242104,236500,9,chr4_355,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250930,LNX1-AS1,chr4,53178,51805,4,chr4_355,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248494,LNX1-AS2,chr4,11091,10207,2,chr4_355,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000229585,RPL21P44,chr4,471,0,1,chr4_356,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109220,CHIC2,chr4,54816,53589,4,chr4_357,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250147,MORF4L2P1,chr4,857,0,1,chr4_358,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000180613,GSX2,chr4,2975,1191,3,chr4_359,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000242670,RPL22P13,chr4,346,0,1,chr4_360,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134853,PDGFRA,chr4,68965,59447,10,chr4_361,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248184,LINC02283,chr4,23062,22590,1,chr4_362,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250456,LINC02260,chr4,3920,1706,1,chr4_363,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157404,KIT,chr4,83516,72217,24,chr4_364,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251256,LINC02358,chr4,13673,13210,1,chr4_365,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000244422,RPL38P3,chr4,212,0,1,chr4_366,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252815,RNU6-410P,chr4,106,0,1,chr4_367,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000244034,RN7SL424P,chr4,288,0,1,chr4_368,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128052,KDR,chr4,47114,40804,4,chr4_369,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000239545,RN7SL822P,chr4,295,0,1,chr4_370,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000206839,RNU6-746P,chr4,108,0,1,chr4_371,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250464,LRRC34P2,chr4,913,362,1,chr4_372,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128039,SRD5A3,chr4,26887,19193,8,chr4_373,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251111,FCF1P8,chr4,596,0,1,chr4_373,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249700,SRD5A3-AS1,chr4,31876,26745,28,chr4_373,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134851,TMEM165,chr4,57440,50403,12,chr4_374,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000134852,CLOCK,chr4,119006,107499,11,chr4_374,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000223305,RN7SKP30,chr4,333,0,1,chr4_374,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163440,PDCL2,chr4,35726,34832,1,chr4_375,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109255,NMU,chr4,41469,40505,6,chr4_376,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251923,RNU6-276P,chr4,95,0,1,chr4_377,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250821,EXOC1L,chr4,17699,16808,2,chr4_378,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000090989,EXOC1,chr4,51438,46091,8,chr4_379,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000202358,RNU6-652P,chr4,106,0,1,chr4_379,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174799,CEP135,chr4,84490,73485,7,chr4_380,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000109265,CRACD,chr4,281511,272828,10,chr4_381,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000200741,RNA5SP161,chr4,114,0,1,chr4_381,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252489,RNU6-197P,chr4,99,0,1,chr4_381,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250324,MRPL22P1,chr4,615,0,1,chr4_381,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000157426,AASDH,chr4,49221,44582,10,chr4_382,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000242083,RPL7AP31,chr4,797,0,1,chr4_382,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128059,PPAT,chr4,42253,36826,5,chr4_383,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128050,PAICS,chr4,28837,21332,8,chr4_384,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000174780,SRP72,chr4,36064,29938,9,chr4_385,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000196503,ARL9,chr4,19750,17501,3,chr4_386,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249693,THEGL,chr4,72901,71115,2,chr4_387,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248590,GLDCP1,chr4,2677,0,1,chr4_387,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000171476,HOPX,chr4,33888,26165,15,chr4_388,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241250,RPL17P20,chr4,554,0,1,chr4_389,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240545,RN7SL492P,chr4,294,0,1,chr4_390,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000265894,RN7SL357P,chr4,297,0,1,chr4_391,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000128040,SPINK2,chr4,11882,11120,6,chr4_392,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000084093,REST,chr4,58932,49535,12,chr4_393,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000084092,NOA1,chr4,14256,12045,1,chr4_393,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000047315,POLR2B,chr4,53436,47571,12,chr4_394,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251703,RNU6-998P,chr4,100,0,1,chr4_394,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000163453,IGFBP7,chr4,79612,77688,3,chr4_394,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250384,UBE2CP3,chr4,449,0,1,chr4_394,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000245067,IGFBP7-AS1,chr4,97697,93959,4,chr4_394,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000243920,RPS26P24,chr4,330,0,1,chr4_395,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248505,LINC02380,chr4,53846,50978,6,chr4_396,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248660,SRIP1,chr4,287,0,1,chr4_397,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250340,LINC02494,chr4,11813,11389,1,chr4_398,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249382,LINC02619,chr4,48894,47509,10,chr4_399,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251266,LINC02429,chr4,62744,61654,4,chr4_399,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000201775,RNU6-1325P,chr4,104,0,1,chr4_400,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249066,LINC02496,chr4,45528,44220,2,chr4_401,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000265829,MIR548AG1,chr4,65,0,1,chr4_402,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000240152,LINC02271,chr4,10306,9481,2,chr4_403,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000150471,ADGRL3,chr4,878009,863117,19,chr4_404,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241261,RPL17P19,chr4,551,0,1,chr4_404,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248692,ADGRL3-AS1,chr4,93802,92866,4,chr4_404,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000225405,RPS15AP17,chr4,389,0,1,chr4_404,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000241344,RPL21P47,chr4,476,0,1,chr4_405,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248336,HMGN1P11,chr4,302,0,1,chr4_406,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000180673,EXOC5P1,chr4,1968,0,1,chr4_407,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000231442,LARP1BP1,chr4,1358,0,1,chr4_408,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000205678,TECRL,chr4,134211,128202,6,chr4_409,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000252104,RNU6-191P,chr4,93,0,1,chr4_409,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250768,DPP3P1,chr4,2306,245,1,chr4_410,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251430,MTCO3P27,chr4,195,0,1,chr4_411,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000251385,MTCYBP16,chr4,1128,0,1,chr4_412,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249893,MTND6P16,chr4,519,0,1,chr4_413,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250169,MTND5P13,chr4,1078,0,1,chr4_414,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248259,MTND4LP31,chr4,293,0,1,chr4_415,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000249045,MTND3P24,chr4,328,0,1,chr4_416,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248328,MTCO3P28,chr4,514,0,1,chr4_417,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250125,LINC02232,chr4,138836,132284,16,chr4_418,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000248998,EFL1P2,chr4,3060,1462,1,chr4_419,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000285711,LINC02835,chr4,15947,15092,1,chr4_420,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000145242,EPHA5,chr4,350932,341117,6,chr4_421,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000250846,EPHA5-AS1,chr4,28068,26811,3,chr4_421,0,0,0.000e+00,0.000e+00,0.0,0.0
ENSG00000222765,RNU2-40P,chr4,195,0,1,chr4_422,0,0,0.000e+00,0.000e+00,0.0,0.0
